Site,Year,Type,No_of_Sales,Median_Price,Mean_Price,lat,lon
Warrnambool City,2006,Units/Apartment,132,215000,226293,-38.3687,142.4982
Warrnambool City,2006,Vacant House Block,175,112500,110229,-38.3687,142.4982
Wellington Shire,2016,House,723,241000,262686,-38.078841,147.1013188
Wellington Shire,2016,Units/Apartment,87,220000,219928,-38.078841,147.1013188
Wellington Shire,2016,Vacant House Block,226,60000,77145,-38.078841,147.1013188
Wellington Shire,2015,House,707,235000,250518,-38.078841,147.1013188
Wellington Shire,2015,Units/Apartment,105,215000,221780,-38.078841,147.1013188
Wellington Shire,2015,Vacant House Block,220,84500,89665,-38.078841,147.1013188
Wellington Shire,2014,House,618,230000,245652,-38.078841,147.1013188
Wellington Shire,2014,Units/Apartment,86,204500,211664,-38.078841,147.1013188
Wellington Shire,2014,Vacant House Block,246,76950,79904,-38.078841,147.1013188
Wellington Shire,2013,House,644,230000,243326,-38.078841,147.1013188
Wellington Shire,2013,Units/Apartment,102,197250,205463,-38.078841,147.1013188
Wellington Shire,2013,Vacant House Block,174,78000,82051,-38.078841,147.1013188
Wellington Shire,2012,House,497,230000,241019,-38.078841,147.1013188
Wellington Shire,2012,Units/Apartment,73,205000,210144,-38.078841,147.1013188
Wellington Shire,2012,Vacant House Block,139,85000,90578,-38.078841,147.1013188
Wellington Shire,2011,House,451,243000,252507,-38.078841,147.1013188
Wellington Shire,2011,Units/Apartment,94,197000,205917,-38.078841,147.1013188
Wellington Shire,2011,Vacant House Block,179,83000,88178,-38.078841,147.1013188
Wellington Shire,2010,House,619,218000,234812,-38.078841,147.1013188
Wellington Shire,2010,Units/Apartment,126,191250,190547,-38.078841,147.1013188
Wellington Shire,2010,Vacant House Block,311,94750,92798,-38.078841,147.1013188
Wellington Shire,2009,House,745,197000,211673,-38.078841,147.1013188
Wellington Shire,2009,Units/Apartment,141,185000,185106,-38.078841,147.1013188
Wellington Shire,2009,Vacant House Block,246,75000,84924,-38.078841,147.1013188
Wellington Shire,2008,House,690,190000,214455,-38.078841,147.1013188
Wellington Shire,2008,Units/Apartment,112,167500,174203,-38.078841,147.1013188
Wellington Shire,2008,Vacant House Block,223,65000,72725,-38.078841,147.1013188
Wellington Shire,2007,House,837,184000,198880,-38.078841,147.1013188
Wellington Shire,2007,Units/Apartment,133,160000,173366,-38.078841,147.1013188
Wellington Shire,2007,Vacant House Block,373,65000,70865,-38.078841,147.1013188
Wellington Shire,2006,House,713,175000,190662,-38.078841,147.1013188
Wellington Shire,2006,Units/Apartment,103,166000,165849,-38.078841,147.1013188
Wellington Shire,2006,Vacant House Block,329,58000,72660,-38.078841,147.1013188
West Wimmera Shire,2016,House,53,107000,117410,-36.6091473,141.1794546
West Wimmera Shire,2016,Units/Apartment,3,143000,141000,-36.6091473,141.1794546
West Wimmera Shire,2016,Vacant House Block,7,13000,38678,-36.6091473,141.1794546
West Wimmera Shire,2015,House,46,100000,118423,-36.6091473,141.1794546
West Wimmera Shire,2015,Units/Apartment,3,138000,140333,-36.6091473,141.1794546
West Wimmera Shire,2015,Vacant House Block,10,15000,16400,-36.6091473,141.1794546
West Wimmera Shire,2014,House,50,91500,106173,-36.6091473,141.1794546
West Wimmera Shire,2014,Units/Apartment,2,144625,144625,-36.6091473,141.1794546
West Wimmera Shire,2014,Vacant House Block,8,12000,19312,-36.6091473,141.1794546
West Wimmera Shire,2013,House,47,92000,110255,-36.6091473,141.1794546
West Wimmera Shire,2013,Units/Apartment,4,145000,143500,-36.6091473,141.1794546
West Wimmera Shire,2013,Vacant House Block,12,21500,36645,-36.6091473,141.1794546
West Wimmera Shire,2012,House,47,78000,96042,-36.6091473,141.1794546
West Wimmera Shire,2012,Units/Apartment,0,130000,130000,-36.6091473,141.1794546
West Wimmera Shire,2012,Vacant House Block,5,24000,38140,-36.6091473,141.1794546
West Wimmera Shire,2011,House,35,85000,97557,-36.6091473,141.1794546
West Wimmera Shire,2011,Units/Apartment,2,130000,130000,-36.6091473,141.1794546
West Wimmera Shire,2011,Vacant House Block,9,35000,65033,-36.6091473,141.1794546
West Wimmera Shire,2010,House,40,93500,112660,-36.6091473,141.1794546
West Wimmera Shire,2010,Units/Apartment,3,140000,152333,-36.6091473,141.1794546
West Wimmera Shire,2010,Vacant House Block,12,17250,39750,-36.6091473,141.1794546
West Wimmera Shire,2009,House,47,83000,106148,-36.6091473,141.1794546
West Wimmera Shire,2009,Units/Apartment,2,138100,138100,-36.6091473,141.1794546
West Wimmera Shire,2009,Vacant House Block,11,37000,46772,-36.6091473,141.1794546
West Wimmera Shire,2008,House,24,94000,114756,-36.6091473,141.1794546
West Wimmera Shire,2008,Units/Apartment,0,102500,102500,-36.6091473,141.1794546
West Wimmera Shire,2008,Vacant House Block,11,64000,56270,-36.6091473,141.1794546
West Wimmera Shire,2007,House,48,92000,109500,-36.6091473,141.1794546
West Wimmera Shire,2007,Units/Apartment,0,102500,102500,-36.6091473,141.1794546
West Wimmera Shire,2007,Vacant House Block,11,25000,30454,-36.6091473,141.1794546
West Wimmera Shire,2006,House,45,90000,110044,-36.6091473,141.1794546
West Wimmera Shire,2006,Units/Apartment,1,102500,102500,-36.6091473,141.1794546
West Wimmera Shire,2006,Vacant House Block,13,22000,27923,-36.6091473,141.1794546
Whitehorse City,2016,House,1786,1075000,1166706,-37.8286,145.1486
Whitehorse City,2016,Units/Apartment,1083,660000,681948,-37.8286,145.1486
Whitehorse City,2016,Vacant House Block,11,850000,876865,-37.8286,145.1486
Whitehorse City,2015,House,2334,1030000,1148156,-37.8286,145.1486
Whitehorse City,2015,Units/Apartment,1527,625000,647422,-37.8286,145.1486
Whitehorse City,2015,Vacant House Block,21,368500,380950,-37.8286,145.1486
Whitehorse City,2014,House,2204,830000,913981,-37.8286,145.1486
Whitehorse City,2014,Units/Apartment,1732,550000,591346,-37.8286,145.1486
Whitehorse City,2014,Vacant House Block,26,384000,420066,-37.8286,145.1486
Whitehorse City,2013,House,2051,725000,793170,-37.8286,145.1486
Whitehorse City,2013,Units/Apartment,1642,516000,533711,-37.8286,145.1486
Whitehorse City,2013,Vacant House Block,23,315000,447734,-37.8286,145.1486
Whitehorse City,2012,House,1602,650000,715199,-37.8286,145.1486
Whitehorse City,2012,Units/Apartment,1266,480000,499492,-37.8286,145.1486
Whitehorse City,2012,Vacant House Block,27,400000,482650,-37.8286,145.1486
Whitehorse City,2011,House,1688,675000,752965,-37.8286,145.1486
Whitehorse City,2011,Units/Apartment,1185,485000,501341,-37.8286,145.1486
Whitehorse City,2011,Vacant House Block,30,439000,675373,-37.8286,145.1486
Whitehorse City,2010,House,1762,710664,774434,-37.8286,145.1486
Whitehorse City,2010,Units/Apartment,1179,490000,520749,-37.8286,145.1486
Whitehorse City,2010,Vacant House Block,25,380000,443700,-37.8286,145.1486
Whitehorse City,2009,House,2032,590000,651036,-37.8286,145.1486
Whitehorse City,2009,Units/Apartment,1360,430000,438957,-37.8286,145.1486
Whitehorse City,2009,Vacant House Block,51,280000,304321,-37.8286,145.1486
Whitehorse City,2008,House,1570,540000,597663,-37.8286,145.1486
Whitehorse City,2008,Units/Apartment,878,401500,423300,-37.8286,145.1486
Whitehorse City,2008,Vacant House Block,21,210000,279678,-37.8286,145.1486
Whitehorse City,2007,House,2184,526250,585664,-37.8286,145.1486
Whitehorse City,2007,Units/Apartment,1545,360500,380398,-37.8286,145.1486
Whitehorse City,2007,Vacant House Block,50,269000,282808,-37.8286,145.1486
Whitehorse City,2006,House,2031,419000,466513,-37.8286,145.1486
Whitehorse City,2006,Units/Apartment,1090,328250,348261,-37.8286,145.1486
Whitehorse City,2006,Vacant House Block,38,272500,283368,-37.8286,145.1486
Whittlesea City,2016,House,2972,485000,508383,-37.5382852,145.093449
Whittlesea City,2016,Units/Apartment,608,352000,360725,-37.5382852,145.093449
Whittlesea City,2016,Vacant House Block,1111,212000,229805,-37.5382852,145.093449
Whittlesea City,2015,House,3139,440000,468596,-37.5382852,145.093449
Whittlesea City,2015,Units/Apartment,731,345000,350363,-37.5382852,145.093449
Whittlesea City,2015,Vacant House Block,2204,200000,211190,-37.5382852,145.093449
Whittlesea City,2014,House,2661,412500,437678,-37.5382852,145.093449
Whittlesea City,2014,Units/Apartment,784,339000,341803,-37.5382852,145.093449
Whittlesea City,2014,Vacant House Block,2482,194000,203135,-37.5382852,145.093449
Whittlesea City,2013,House,2534,395550,418822,-37.5382852,145.093449
Whittlesea City,2013,Units/Apartment,632,330000,340947,-37.5382852,145.093449
Whittlesea City,2013,Vacant House Block,2005,194950,204327,-37.5382852,145.093449
Whittlesea City,2012,House,2119,395000,414795,-37.5382852,145.093449
Whittlesea City,2012,Units/Apartment,578,315000,324029,-37.5382852,145.093449
Whittlesea City,2012,Vacant House Block,1760,201500,205776,-37.5382852,145.093449
Whittlesea City,2011,House,2172,410000,423540,-37.5382852,145.093449
Whittlesea City,2011,Units/Apartment,621,332500,345383,-37.5382852,145.093449
Whittlesea City,2011,Vacant House Block,2337,205000,211738,-37.5382852,145.093449
Whittlesea City,2010,House,2440,405000,419044,-37.5382852,145.093449
Whittlesea City,2010,Units/Apartment,584,325000,332814,-37.5382852,145.093449
Whittlesea City,2010,Vacant House Block,3839,194500,202051,-37.5382852,145.093449
Whittlesea City,2009,House,2805,357000,366015,-37.5382852,145.093449
Whittlesea City,2009,Units/Apartment,616,310000,324596,-37.5382852,145.093449
Whittlesea City,2009,Vacant House Block,3989,167000,174197,-37.5382852,145.093449
Whittlesea City,2008,House,2282,326725,335524,-37.5382852,145.093449
Whittlesea City,2008,Units/Apartment,455,275000,278320,-37.5382852,145.093449
Whittlesea City,2008,Vacant House Block,2435,160000,166173,-37.5382852,145.093449
Whittlesea City,2007,House,2237,305000,320749,-37.5382852,145.093449
Whittlesea City,2007,Units/Apartment,560,262000,279240,-37.5382852,145.093449
Whittlesea City,2007,Vacant House Block,2568,148000,153325,-37.5382852,145.093449
Whittlesea City,2006,House,1828,282492,302164,-37.5382852,145.093449
Whittlesea City,2006,Units/Apartment,349,245000,254200,-37.5382852,145.093449
Whittlesea City,2006,Vacant House Block,1506,150000,151724,-37.5382852,145.093449
Wodonga City,2016,House,619,320000,328497,-36.1583417,146.8985944
Wodonga City,2016,Units/Apartment,124,205000,227756,-36.1583417,146.8985944
Wodonga City,2016,Vacant House Block,293,135000,142805,-36.1583417,146.8985944
Wodonga City,2015,House,685,310000,319402,-36.1583417,146.8985944
Wodonga City,2015,Units/Apartment,147,190000,199688,-36.1583417,146.8985944
Wodonga City,2015,Vacant House Block,328,128000,133990,-36.1583417,146.8985944
Wodonga City,2014,House,681,305000,312787,-36.1583417,146.8985944
Wodonga City,2014,Units/Apartment,136,195500,207018,-36.1583417,146.8985944
Wodonga City,2014,Vacant House Block,373,118000,120835,-36.1583417,146.8985944
Wodonga City,2013,House,651,285000,299516,-36.1583417,146.8985944
Wodonga City,2013,Units/Apartment,133,187500,204404,-36.1583417,146.8985944
Wodonga City,2013,Vacant House Block,295,117000,124396,-36.1583417,146.8985944
Wodonga City,2012,House,543,269000,285280,-36.1583417,146.8985944
Wodonga City,2012,Units/Apartment,134,184000,187058,-36.1583417,146.8985944
Wodonga City,2012,Vacant House Block,246,112725,117397,-36.1583417,146.8985944
Wodonga City,2011,House,518,283750,295579,-36.1583417,146.8985944
Wodonga City,2011,Units/Apartment,104,189875,195595,-36.1583417,146.8985944
Wodonga City,2011,Vacant House Block,264,110000,117066,-36.1583417,146.8985944
Wodonga City,2010,House,481,278000,292652,-36.1583417,146.8985944
Wodonga City,2010,Units/Apartment,122,187750,216010,-36.1583417,146.8985944
Wodonga City,2010,Vacant House Block,272,111825,118156,-36.1583417,146.8985944
Wodonga City,2009,House,618,255500,276317,-36.1583417,146.8985944
Wodonga City,2009,Units/Apartment,141,180000,190064,-36.1583417,146.8985944
Wodonga City,2009,Vacant House Block,433,110000,111607,-36.1583417,146.8985944
Wodonga City,2008,House,540,260000,276297,-36.1583417,146.8985944
Wodonga City,2008,Units/Apartment,121,180000,187441,-36.1583417,146.8985944
Wodonga City,2008,Vacant House Block,159,120000,126256,-36.1583417,146.8985944
Wodonga City,2007,House,680,257000,283519,-36.1583417,146.8985944
Wodonga City,2007,Units/Apartment,157,184000,198185,-36.1583417,146.8985944
Wodonga City,2007,Vacant House Block,185,125000,128344,-36.1583417,146.8985944
Wodonga City,2006,House,643,258000,273366,-36.1583417,146.8985944
Wodonga City,2006,Units/Apartment,138,179750,189423,-36.1583417,146.8985944
Wodonga City,2006,Vacant House Block,176,116500,120991,-36.1583417,146.8985944
Wyndham City,2016,House,4269,445000,471915,-37.9119003,144.6533747
Wyndham City,2016,Units/Apartment,551,315000,339627,-37.9119003,144.6533747
Wyndham City,2016,Vacant House Block,1933,228000,243694,-37.9119003,144.6533747
Wyndham City,2015,House,4391,402000,431306,-37.9119003,144.6533747
Wyndham City,2015,Units/Apartment,639,310000,323129,-37.9119003,144.6533747
Wyndham City,2015,Vacant House Block,4161,225000,236679,-37.9119003,144.6533747
Wyndham City,2014,House,3453,380000,406469,-37.9119003,144.6533747
Wyndham City,2014,Units/Apartment,569,290000,309240,-37.9119003,144.6533747
Wyndham City,2014,Vacant House Block,3293,215000,226039,-37.9119003,144.6533747
Wyndham City,2013,House,2993,369000,390885,-37.9119003,144.6533747
Wyndham City,2013,Units/Apartment,530,277000,291244,-37.9119003,144.6533747
Wyndham City,2013,Vacant House Block,2448,212500,225585,-37.9119003,144.6533747
Wyndham City,2012,House,2802,353250,380196,-37.9119003,144.6533747
Wyndham City,2012,Units/Apartment,451,276000,282257,-37.9119003,144.6533747
Wyndham City,2012,Vacant House Block,1670,220000,226757,-37.9119003,144.6533747
Wyndham City,2011,House,3012,360000,393945,-37.9119003,144.6533747
Wyndham City,2011,Units/Apartment,510,290000,292232,-37.9119003,144.6533747
Wyndham City,2011,Vacant House Block,2388,220000,229253,-37.9119003,144.6533747
Wyndham City,2010,House,3493,350000,383846,-37.9119003,144.6533747
Wyndham City,2010,Units/Apartment,681,287000,308415,-37.9119003,144.6533747
Wyndham City,2010,Vacant House Block,4962,190000,205773,-37.9119003,144.6533747
Wyndham City,2009,House,3299,309000,329339,-37.9119003,144.6533747
Wyndham City,2009,Units/Apartment,835,255000,260509,-37.9119003,144.6533747
Wyndham City,2009,Vacant House Block,6339,160000,168507,-37.9119003,144.6533747
Wyndham City,2008,House,2735,282000,308761,-37.9119003,144.6533747
Wyndham City,2008,Units/Apartment,542,235000,244918,-37.9119003,144.6533747
Wyndham City,2008,Vacant House Block,4139,145000,155984,-37.9119003,144.6533747
Wyndham City,2007,House,3002,269250,294358,-37.9119003,144.6533747
Wyndham City,2007,Units/Apartment,512,220000,241839,-37.9119003,144.6533747
Wyndham City,2007,Vacant House Block,4723,135000,145190,-37.9119003,144.6533747
Wyndham City,2006,House,2142,259000,276161,-37.9119003,144.6533747
Wyndham City,2006,Units/Apartment,375,219000,283770,-37.9119003,144.6533747
Wyndham City,2006,Vacant House Block,3055,128000,137660,-37.9119003,144.6533747
Yarra City,2016,House,705,1254000,1393197,-37.7979219,144.9887218
Yarra City,2016,Units/Apartment,1120,565000,650857,-37.7979219,144.9887218
Yarra City,2016,Vacant House Block,4,582500,584875,-37.7979219,144.9887218
Yarra City,2015,House,846,1110000,1225789,-37.7979219,144.9887218
Yarra City,2015,Units/Apartment,1688,567500,626846,-37.7979219,144.9887218
Yarra City,2015,Vacant House Block,3,770000,865333,-37.7979219,144.9887218
Yarra City,2014,House,915,970000,1114175,-37.7979219,144.9887218
Yarra City,2014,Units/Apartment,2175,569000,604140,-37.7979219,144.9887218
Yarra City,2014,Vacant House Block,0,957500,957500,-37.7979219,144.9887218
Yarra City,2013,House,884,880000,1001267,-37.7979219,144.9887218
Yarra City,2013,Units/Apartment,2086,540000,595008,-37.7979219,144.9887218
Yarra City,2013,Vacant House Block,2,957500,957500,-37.7979219,144.9887218
Yarra City,2012,House,870,815000,960365,-37.7979219,144.9887218
Yarra City,2012,Units/Apartment,1433,535000,576622,-37.7979219,144.9887218
Yarra City,2012,Vacant House Block,0,322000,322000,-37.7979219,144.9887218
Yarra City,2011,House,864,824500,933160,-37.7979219,144.9887218
Yarra City,2011,Units/Apartment,1470,540000,596291,-37.7979219,144.9887218
Yarra City,2011,Vacant House Block,0,322000,3220000,-37.7979219,144.9887218
Yarra City,2010,House,924,841750,957750,-37.7979219,144.9887218
Yarra City,2010,Units/Apartment,1780,513500,561240,-37.7979219,144.9887218
Yarra City,2010,Vacant House Block,2,322000,322000,-37.7979219,144.9887218
Yarra City,2009,House,940,730000,812681,-37.7979219,144.9887218
Yarra City,2009,Units/Apartment,1696,486000,526562,-37.7979219,144.9887218
Yarra City,2009,Vacant House Block,0,177500,201833,-37.7979219,144.9887218
Yarra City,2008,House,847,680000,767326,-37.7979219,144.9887218
Yarra City,2008,Units/Apartment,1068,440344,476007,-37.7979219,144.9887218
Yarra City,2008,Vacant House Block,6,177500,201833,-37.7979219,144.9887218
